"city","state","lat","lon"
"Perry","MI",42.8193,-84.2321
"Pellston","MI",45.5519,-84.783
"Carp Lake","MI",45.689,-84.7582
"Deerton","MI",46.4744,-87.0421
"Northview","MI",43.0427,-85.6016
"Twining","MI",44.1131,-83.8075
"Mason","MI",42.5806,-84.4427
"Breckenridge","MI",43.4074,-84.4784
"Riverview","MI",42.1728,-83.1935
"Zeeland","MI",42.8139,-86.0129
"Onaway","MI",45.3592,-84.2278
"Kenton","MI",46.4855,-88.894
"Grayling","MI",44.6566,-84.7091
"Canadian Lakes","MI",43.5789,-85.2972
"Freeland","MI",43.5198,-84.1124
"Vestaburg","MI",43.3992,-84.9056
"Bay Port","MI",43.8378,-83.3742
"Hubbardston","MI",43.0939,-84.8413
"East Lake","MI",44.2444,-86.2962
"Arcadia","MI",44.4931,-86.2369
"Mulliken","MI",42.763,-84.8963
"Mackinaw City","MI",45.7751,-84.7477
"Charlevoix","MI",45.3137,-85.2558
"Litchfield","MI",42.0411,-84.7569
"Elsie","MI",43.0895,-84.3889
"Berkley","MI",42.4986,-83.1853
"Paradise","MI",46.6275,-85.0376
"Attica","MI",43.0314,-83.1607
"Berville","MI",42.9084,-82.883
"Taylor","MI",42.226,-83.2688
"Glenn","MI",42.5203,-86.2275
"Lovells","MI",44.8031,-84.482
"Bronson","MI",41.8728,-85.1915
"Genesee","MI",43.1125,-83.6177
"Maple Rapids","MI",43.1077,-84.6897
"Eastwood","MI",42.3027,-85.5447
"Cedar River","MI",45.4111,-87.3546
"Cement City","MI",42.0682,-84.3282
"Clio","MI",43.1773,-83.7356
"Roscommon","MI",44.4922,-84.5918
"Saline","MI",42.1737,-83.7782
"Galien","MI",41.8015,-86.4995
"Stronach","MI",44.2131,-86.2731
"Midland","MI",43.6239,-84.2315
"Laurium","MI",47.2351,-88.4382
"Hawks","MI",45.302,-83.8875
"Greenville","MI",43.1797,-85.2533
"Wolf Lake","MI",43.2451,-86.1073
"Grass Lake","MI",42.2511,-84.2075
"Otter Lake","MI",43.2138,-83.4596
"Ruth","MI",43.7153,-82.7402
"Ecorse","MI",42.2489,-83.1399
"Lake Isabella","MI",43.6417,-85.003
"Osseo","MI",41.8859,-84.5441
"Manistique","MI",45.9591,-86.2507
"Lawrence","MI",42.2162,-86.0531
"Gaastra","MI",46.0557,-88.605
"Mount Clemens","MI",42.5976,-82.882
"South Rockwood","MI",42.0597,-83.2654
"Sherwood","MI",41.9997,-85.2394
"Hulbert","MI",46.3542,-85.1501
"Stony Lake","MI",43.5597,-86.5001
"Lexington Heights","MI",43.225,-82.5246
"Cedar","MI",44.8467,-85.7942
"Herman","MI",46.6669,-88.3671
"Ahmeek","MI",47.2984,-88.397
"Davison","MI",43.0318,-83.5187
"Casnovia","MI",43.2336,-85.7895
"Norwood","MI",45.2239,-85.3791
"Schaffer","MI",45.7611,-87.2987
"Stephenson","MI",45.4137,-87.6091
"Devils Lake","MI",42.0078,-84.2924
"Detroit","MI",42.3834,-83.1024
"Okemos","MI",42.7057,-84.4135
"Belleville","MI",42.2022,-83.4838
"Ortonville","MI",42.8511,-83.4427
"Aura","MI",46.8627,-88.3187
"Adrian","MI",41.8994,-84.0446
"Walker","MI",42.9858,-85.7442
"Lachine","MI",45.0775,-83.7161
"Lewiston","MI",44.873,-84.3281
"Chelsea","MI",42.3132,-84.0188
"Fair Haven","MI",42.6792,-82.6538
"Southfield","MI",42.4765,-83.2605
"Caspian","MI",46.0653,-88.6266
"Westacres","MI",42.6,-83.4249
"Schoolcraft","MI",42.117,-85.6337
"Burton","MI",42.9974,-83.6175
"Ironwood","MI",46.4522,-90.1505
"Rose City","MI",44.4209,-84.116
"Benton Harbor","MI",42.1159,-86.4488
"Milan","MI",42.0816,-83.6854
"Grosse Pointe Farms","MI",42.4067,-82.8992
"Fostoria","MI",43.2495,-83.3714
"Sylvan Lake","MI",42.6172,-83.3331
"Portage","MI",42.2,-85.5906
"Hudson","MI",41.8569,-84.3451
"Dearborn Heights","MI",42.3164,-83.2769
"Lost Lake Woods","MI",44.7926,-83.4223
"Lake Orion","MI",42.7827,-83.2455
"Vandercook Lake","MI",42.1917,-84.3855
"Stockbridge","MI",42.4483,-84.1757
"Lake Fenton","MI",42.8453,-83.7086
"Springfield","MI",42.3246,-85.2371
"Weston","MI",41.7703,-84.0977
"Burt","MI",43.2348,-83.9101
"Cross Village","MI",45.6439,-85.0312
"Saint Charles","MI",43.2988,-84.1476
"Cherry Hill","MI",42.3061,-83.536
"Walkerville","MI",43.7143,-86.1259
"Farmington Hills","MI",42.486,-83.3771
"Eagle Harbor","MI",47.4542,-88.1569
"Lake Michigan Beach","MI",42.2127,-86.376
"Rosebush","MI",43.6998,-84.7657
"Trout Lake","MI",46.1936,-85.019
"Iron Mountain","MI",45.8277,-88.0604
"Ferndale","MI",42.4592,-83.1314
"Carson City","MI",43.1816,-84.8463
"Advance","MI",45.2161,-85.0807
"Nahma","MI",45.8416,-86.664
"Hersey","MI",43.8513,-85.4419
"Hillsdale","MI",41.9266,-84.6356
"L'Anse","MI",46.7525,-88.4477
"Plymouth","MI",42.3719,-83.468
"Au Gres","MI",44.0431,-83.6933
"Emmett","MI",42.9934,-82.7653
"Eau Claire","MI",41.9853,-86.304
"Woodhaven","MI",42.132,-83.2374
"Turner","MI",44.1422,-83.7875
"Ida","MI",41.9109,-83.5735
"New Haven","MI",42.7306,-82.7953
"Cheboygan","MI",45.6415,-84.4685
"Alba","MI",44.9786,-84.9695
"Climax","MI",42.2383,-85.336
"Detroit Beach","MI",41.9313,-83.3292
"Royal Oak","MI",42.5084,-83.1539
"Colon","MI",41.9592,-85.3229
"Empire","MI",44.8126,-86.0594
"Melvin","MI",43.1864,-82.8617
"Manville","RI",41.9698,-71.4737
"Harrisville","RI",41.9687,-71.6768
"Hopkinton","RI",41.4622,-71.7783
"Wyoming","RI",41.5143,-71.6903
"Central Falls","RI",41.89,-71.3933
"Greenville","RI",41.8799,-71.555
"Providence","RI",41.8229,-71.4186
"Harmony","RI",41.8964,-71.6053
"Warwick","RI",41.7062,-71.4334
"Saunderstown","RI",41.5079,-71.4245
"Carolina","RI",41.4625,-71.6585
"Cranston","RI",41.7658,-71.4858
"East Providence","RI",41.8063,-71.3565
"Cumberland Hill","RI",41.9736,-71.4605
"Esmond","RI",41.8723,-71.4945
"Misquamicut","RI",41.3237,-71.822
"Valley Falls","RI",41.9234,-71.3923
"Coventry","RI",41.7001,-71.6828
"Charlestown","RI",41.3783,-71.6285
"Bradford","RI",41.3944,-71.7541
"Clayville","RI",41.7734,-71.6854
"Union Village","RI",41.9912,-71.5392
"Chepachet","RI",41.9105,-71.6653
"Wakefield","RI",41.4373,-71.5014
"Greene","RI",41.6988,-71.7339
"Ashaway","RI",41.4259,-71.7852
"North Foster","RI",41.8315,-71.7506
"Narragansett Pier","RI",41.428,-71.467
"Newport","RI",41.4803,-71.3205
"Pascoag","RI",41.9518,-71.704
"Hope Valley","RI",41.5151,-71.72
"Melville","RI",41.5587,-71.2953
"Weekapaug","RI",41.3359,-71.7633
"Westerly","RI",41.3723,-71.8069
"Quonochontaug","RI",41.3447,-71.7061
"Tiverton","RI",41.6471,-71.1971
"West Kingston","RI",41.4832,-71.5514
"Kingston","RI",41.4738,-71.5236
"Washington","RI",41.6884,-71.5667
"Belleville","RI",41.554,-71.4687
"Woonsocket","RI",42.001,-71.4993
"Centerdale","RI",41.8565,-71.4787
"Watch Hill","RI",41.3157,-71.8487
"Foster Center","RI",41.7898,-71.7327
"Georgiaville","RI",41.887,-71.5084
"Pawtucket","RI",41.8743,-71.3743
"Natrona","KS",37.712,-98.6648
"Corbin","KS",37.1264,-97.5439
"Harper","KS",37.285,-98.0277
"Park City","KS",37.8102,-97.3255
"Arkansas City","KS",37.0726,-97.0385
"Greenwich Heights","KS",37.6533,-97.2053
"Dundee","KS",38.3086,-98.8906
"Ottawa","KS",38.6,-95.2642
"Plainville","KS",39.2317,-99.301
"Wayne","KS",39.7147,-97.542
"Republic","KS",39.9239,-97.8245
"Delavan","KS",38.6561,-96.8133
"Pomona","KS",38.6099,-95.4526
"Arlington","KS",37.8963,-98.1781
"Lake City","KS",37.3534,-98.8209
"Jennings","KS",39.6806,-100.2933
"Weir","KS",37.3083,-94.7747
"Quinter","KS",39.0667,-100.2348
"Brazilton","KS",37.5598,-94.9575
"Brewster","KS",39.3631,-101.3771
"Willowbrook","KS",38.1011,-97.992
"El Dorado","KS",37.8208,-96.8614
"Atlanta","KS",37.4358,-96.767
"Easton","KS",39.3451,-95.1172
"Burdick","KS",38.5636,-96.8456
"Bellefont","KS",37.8725,-99.6579
"Kechi","KS",37.8234,-97.2891
"Aliceville","KS",38.1545,-95.5519
"Montrose","KS",39.7845,-98.0878
"Centralia","KS",39.7242,-96.1304
"Kensington","KS",39.7667,-99.0329
"Industry","KS",39.1333,-97.1714
"Corwin","KS",37.0842,-98.3045
"Silverdale","KS",37.042,-96.9034
"Savonburg","KS",37.7489,-95.143
"Canton","KS",38.3859,-97.43
"Bison","KS",38.5198,-99.1977
"Fowler","KS",37.3826,-100.1957
"Varner","KS",37.7189,-98.0364
"Galesburg","KS",37.4721,-95.3563
"Ash Grove","KS",39.1614,-98.362
"Trousdale","KS",37.8153,-99.0857
"Kimball","KS",37.6612,-95.1636
"Cedar Point","KS",38.2599,-96.8215
"Ulysses","KS",37.5772,-101.3547
"Bentley","KS",37.8867,-97.5145
"Unified Government of Greeley County (balance)","KS",38.4806,-101.8061
"Beaumont","KS",37.6581,-96.5328
"Grinnell","KS",39.1266,-100.6312
"Pawnee Station","KS",37.7,-94.7914
"Burrton","KS",38.0238,-97.6711
"La Cygne","KS",38.3475,-94.7608
"Iola","KS",37.9273,-95.4006
"Hunnewell","KS",37.0041,-97.4076
"Mound City","KS",38.1324,-94.851
"Belvue","KS",39.2163,-96.1788
"Andale","KS",37.7914,-97.6273
"Mulvane","KS",37.4787,-97.2726
"Timken","KS",38.4734,-99.177
"Chase","KS",38.3551,-98.349
"Medicine Lodge","KS",37.2851,-98.5812
"Almena","KS",39.8913,-99.7097
"Winchester","KS",39.3226,-95.2688
"Severance","KS",39.7667,-95.2492
"Stippville","KS",37.2223,-94.8377
"Ness City","KS",38.4539,-99.9049
"Arcadia","KS",37.6409,-94.6239
"Basehor","KS",39.1342,-94.9324
"Valley Center","KS",37.8333,-97.3646
"Burlington","KS",38.1931,-95.7452
"Wamego","KS",39.2054,-96.3103
"Bucyrus","KS",38.7237,-94.714
"Sylvia","KS",37.9589,-98.4085
"Rice","KS",39.5722,-97.5556
"Norway","KS",39.6961,-97.7739
"New Strawn","KS",38.2622,-95.7423
"Morganville","KS",39.4666,-97.2038
"South Haven","KS",37.0496,-97.4013
"Densmore","KS",39.6383,-99.7393
"Gove","KS",38.9578,-100.4887
"Hammond","KS",37.9356,-94.6952
"Weskan","KS",38.8653,-101.9682
"Ford","KS",37.6367,-99.7538
"Spivey","KS",37.4484,-98.1658
"Linn","KS",39.6793,-97.0869
"Stilwell","KS",38.7692,-94.6563
"Altoona","KS",37.525,-95.6614
"Hamilton","KS",37.9805,-96.1639
"Ozawkie","KS",39.2355,-95.4658
"Sedan","KS",37.1284,-96.1849
"Randall","KS",39.6417,-98.0457
"Elmdale","KS",38.3731,-96.6458
"Bern","KS",39.9614,-95.9712
"Rock Creek","KS",39.2458,-95.5372
"Blue Rapids","KS",39.6791,-96.6593
"Overland Park","KS",38.887,-94.687
"Cunningham","KS",37.6447,-98.4311
"Haddam","KS",39.8554,-97.3045
"Tasco","KS",39.3542,-100.2912
"Leavenworth","KS",39.3233,-94.9244
"Hickok","KS",37.5611,-101.2288
"Wetmore","KS",39.6355,-95.8113
"Upland","KS",39.0889,-97.0192
"Green","KS",39.4302,-96.9997
"Clinton","KS",38.9117,-95.3905
"South Hutchinson","KS",38.0278,-97.9428
"Medora","KS",38.1489,-97.8456
"Lyons","KS",38.3462,-98.2045
"Zurich","KS",39.2324,-99.4348
"Clare","KS",38.827,-94.8714
"Bucklin","KS",37.5488,-99.6347
"Lindsborg","KS",38.5773,-97.6738
"Saunders","KS",37.4711,-102.0393
"Scott City","KS",38.4791,-100.9023
"Jewell","KS",39.6715,-98.1525
"Sylvan Grove","KS",39.0123,-98.3944
"Greenleaf","KS",39.7274,-96.9802
"Rexford","KS",39.4705,-100.744
"Home","KS",39.8415,-96.5199
"Elk City","KS",37.2897,-95.91
"Antonino","KS",38.7839,-99.3926
"Mission Woods","KS",39.0342,-94.6107
"Alamota","KS",38.4611,-100.3101
"Copeland","KS",37.5408,-100.629
"Brownell","KS",38.6406,-99.7444
"Dexter","KS",37.1794,-96.716
"Quincy","KS",37.882,-95.9928
"Quenemo","KS",38.5802,-95.5266
"Chiles","KS",38.6797,-94.7616
"Chicopee","KS",37.3834,-94.7443
"Carneiro","KS",38.7389,-98.0309
"Nicodemus","KS",39.3945,-99.6171
"Holton","KS",39.4699,-95.7319
"Lansing","KS",39.2427,-94.8952
"Richmond","KS",38.4012,-95.2532
"Clearwater","KS",37.5093,-97.4975
"Gypsum","KS",38.7058,-97.4266
"Hanover","KS",39.8934,-96.8762
"Luray","KS",39.1151,-98.6922
"Page City","KS",39.0897,-101.1463
"Bazine","KS",38.4463,-99.6927
"Langley","KS",38.5467,-97.9628
"Columbus","KS",37.1714,-94.8442
"Netawaka","KS",39.603,-95.7189
"Alden","KS",38.2441,-98.3118
"Niles","KS",38.9694,-97.4628
"Downs","KS",39.5037,-98.5476
"Aulne","KS",38.2761,-97.0767
"Ellinwood","KS",38.3592,-98.5849
"Duquoin","KS",37.3828,-98.0737
"Wauneta","KS",37.1131,-96.3806
"Neutral","KS",37.0978,-94.795
"Corning","KS",39.6566,-96.0289
"Claudell","KS",39.6625,-99.0293
"Hedville","KS",38.8628,-97.7614
"Akron","KS",37.3517,-97.015
"Partridge","KS",37.967,-98.0919
"Junction City","KS",39.0272,-96.8497
"Hesston","KS",38.1403,-97.4273
"Neosho Falls","KS",38.0058,-95.5556
"Kendall","KS",37.9347,-101.546
"Lane","KS",38.4397,-95.0819
"Wakarusa","KS",38.8911,-95.6999
"Roxbury","KS",38.5511,-97.4274
"Denmark","KS",39.0892,-98.287
"Pretty Prairie","KS",37.78,-98.0224
"Skiddy","KS",38.8681,-96.7945
"Hiawatha","KS",39.8517,-95.5381
"Goessel","KS",38.247,-97.3456
"Angola","KS",37.1056,-95.4494
"Eastborough","KS",37.6856,-97.2592
"Baxter Springs","KS",37.0196,-94.735
"Havensville","KS",39.5112,-96.0765
"Prairie View","KS",39.8321,-99.5734
"Fredonia","KS",37.5329,-95.8223
"Otis","KS",38.5348,-99.0534
"Grandview Plaza","KS",39.0327,-96.793
"Baileyville","KS",39.8419,-96.1828
"Lebanon","KS",39.8102,-98.5574
"Padonia","KS",39.9233,-95.5628
"Westphalia","KS",38.1818,-95.4906
"Sabetha","KS",39.9136,-95.7917
"Birmingham","KS",39.4092,-95.6825
"Harris","KS",38.3206,-95.445
"Parkerville","KS",38.7638,-96.6615
"Centerville","KS",38.2209,-95.0141
"Earlton","KS",37.5873,-95.4696
"Delphos","KS",39.2745,-97.7655
"Powhattan","KS",39.7618,-95.6341
"Sharon","KS",37.2498,-98.4177
"Denton","KS",39.7319,-95.2696
"Coolidge","KS",38.0414,-102.0078
"Big Bow","KS",37.565,-101.5616
"Silver Lake","KS",39.0993,-95.8564
"Herndon","KS",39.9088,-100.7861
"Willowdale","KS",37.5153,-98.3017
"Fellsburg","KS",37.812,-99.1754
"Wheaton","KS",39.502,-96.319
"Inman","KS",38.2301,-97.7726
"Beagle","KS",38.4181,-94.955
"Coyville","KS",37.6873,-95.8959
"Roeland Park","KS",39.0358,-94.6374
"Utica","KS",38.6426,-100.1699
"Buxton","KS",37.4484,-95.9205
"Turon","KS",37.8076,-98.4277
"Osage City","KS",38.6337,-95.8218
"Angelus","KS",39.1911,-100.6843
"Colony","KS",38.0713,-95.3628
"Dresden","KS",39.6218,-100.4188
"Raymond","KS",38.278,-98.4143
"Vining","KS",39.5673,-97.2936
"Iowa Point","KS",39.9283,-95.2386
"Cawker City","KS",39.5095,-98.4331
"Gardner","KS",38.8162,-94.93
"Edmond","KS",39.6271,-99.8197
"Natoma","KS",39.1886,-99.0242
"Clayton","KS",39.737,-100.1765
"Edgerton","KS",38.7744,-94.9739
"Arrington","KS",39.4628,-95.5364
"Hartford","KS",38.3084,-95.9566
"Burden","KS",37.3151,-96.7553
"Hitschmann","KS",38.6242,-98.5815
"Heizer","KS",38.4222,-98.8893
"Buhler","KS",38.1383,-97.7704
"Stafford","KS",37.9624,-98.5995
"Lovewell","KS",39.8653,-97.9817
"Bush City","KS",38.2111,-95.1447
"Lucas","KS",39.0587,-98.5376
"Spring Hill","KS",38.7564,-94.8201
"Riverton","KS",37.0733,-94.706
"Cicero","KS",37.3339,-97.3406
"Scandia","KS",39.7969,-97.784
"Chapman","KS",38.9745,-97.0236
"Admire","KS",38.641,-96.102
"Narka","KS",39.9598,-97.4268
"Meade","KS",37.2836,-100.343
"Summerfield","KS",39.9967,-96.3493
"Bunker Hill","KS",38.8753,-98.6989
"Kelly","KS",39.7378,-96.0033
"Lakin","KS",37.9398,-101.2587
"Harveyville","KS",38.7897,-95.9628
"Plevna","KS",37.9717,-98.3095
"Windhorst","KS",37.7853,-99.6421
"Damar","KS",39.3192,-99.5845
"Long Island","KS",39.9462,-99.534
"Strong City","KS",38.3955,-96.5369
"Isabel","KS",37.4672,-98.5515
"Le Loup","KS",38.6953,-95.16
"Logan","KS",39.6616,-99.5672
"Healy","KS",38.603,-100.6176
"Asherville","KS",39.4076,-97.9732
"Wolf","KS",38.0322,-101.0991
"Bassett","KS",37.9061,-95.4077
"Wilson","KS",38.8255,-98.4749
"Elbing","KS",38.0535,-97.1283
"Caney","KS",37.0137,-95.9319
"Roper","KS",37.6612,-95.7328
"Prairie Village","KS",38.9875,-94.6361
"Perth","KS",37.1747,-97.5053
"Furley","KS",37.8792,-97.2128
"Sharpe","KS",38.282,-95.6919
"Oketo","KS",39.9633,-96.5989
"Halstead","KS",37.9999,-97.5102
"Woodston","KS",39.4539,-99.0981
"Larned","KS",38.1834,-99.1013
"Elyria","KS",38.2906,-97.627
"Pratt","KS",37.6777,-98.7465
"Ingalls","KS",37.8285,-100.4536
"Anson","KS",37.3653,-97.5298
"Marietta","KS",39.9431,-96.6086
"McPherson","KS",38.3714,-97.6606
"Ramona","KS",38.5979,-97.0637
"Burns","KS",38.0897,-96.8878
"Leoti","KS",38.4833,-101.3578
"Haven","KS",37.9016,-97.7831
"Yoder","KS",37.9454,-97.8681
"Doniphan","KS",39.6417,-95.0808
"Argonia","KS",37.2679,-97.7629
"Urbana","KS",37.5581,-95.3994
"Hugoton","KS",37.1746,-101.3449
"Great Bend","KS",38.3593,-98.8015
"Morrill","KS",39.929,-95.6944
"Eureka","KS",37.826,-96.2888
"Coats","KS",37.5108,-98.8254
"Rome","KS",37.1614,-97.1428
"Edwardsville","KS",39.0765,-94.8166
"Gordon","KS",37.5886,-96.9906
"Agenda","KS",39.7071,-97.4323
"Esbon","KS",39.8218,-98.4337
"Seward","KS",38.1778,-98.7943
"Dwight","KS",38.8449,-96.5922
"Phillipsburg","KS",39.7512,-99.321
"Liberal","KS",37.0466,-100.9295
"Grainfield","KS",39.1142,-100.4684
"North Newton","KS",38.0765,-97.3474
"Pittsburg","KS",37.4129,-94.6987
"Cairo","KS",37.65,-98.5545
"Newton","KS",38.0364,-97.3463
"Potter","KS",39.4258,-95.1419
"Clay Center","KS",39.3811,-97.1273
"Milan","KS",37.2575,-97.6737
"Haviland","KS",37.6173,-99.1058
"Effingham","KS",39.5224,-95.3975
"Offerle","KS",37.8907,-99.5603
"Garnett","KS",38.2845,-95.2408
"Edson","KS",39.3372,-101.5404
"Belle Plaine","KS",37.3934,-97.2796
"Hollenberg","KS",39.9811,-96.992
"Calista","KS",37.6397,-98.2826
"Frankfort","KS",39.7039,-96.4169
"Stanley","KS",38.8545,-94.6658
"Talmage","KS",39.0269,-97.2598
"Mound Valley","KS",37.207,-95.4048
"Liberty","KS",37.1565,-95.598
"Jefferson","KS",37.1123,-95.7614
"Minneapolis","KS",39.1243,-97.6997
"Peru","KS",37.0803,-96.0962
"Carbondale","KS",38.8192,-95.6931
"Jamestown","KS",39.5996,-97.8613
"Reading","KS",38.5192,-95.9574
"Miltonvale","KS",39.3497,-97.4523
"Lenexa","KS",38.9609,-94.8018
"Mapleton","KS",38.0155,-94.8834
"Collyer","KS",39.0373,-100.1186
"Bushong","KS",38.6428,-96.2567
"Olmitz","KS",38.5164,-98.9367
"Fort Scott","KS",37.8283,-94.7038
"Cimarron","KS",37.8097,-100.345
"Lecompton","KS",39.0359,-95.393
"Rush Center","KS",38.4648,-99.3108
"Satanta","KS",37.4377,-100.988
"Oberlin","KS",39.823,-100.5308
"Lowemont","KS",39.3806,-95.0558
"Marion","KS",38.3541,-97.0083
"Neosho Rapids","KS",38.3685,-95.9916
"Richfield","KS",37.2653,-101.7828
"Pomeroy","KS",39.1683,-94.7613
"Northbranch","KS",39.9728,-98.3717
"Burr Oak","KS",39.87,-98.3055
"Wathena","KS",39.7602,-94.9395
"Grove","KS",39.1675,-95.8592
"Castleton","KS",37.8678,-97.9692
"Parsons","KS",37.3405,-95.2959
"Potwin","KS",37.9387,-97.0184
"Kinsley","KS",37.9224,-99.4114
"WaKeeney","KS",39.0236,-99.8816
"Buffalo","KS",37.7092,-95.6969
"Schoenchen","KS",38.7128,-99.3319
"Cambridge","KS",37.3178,-96.6676
"Wilmore","KS",37.335,-99.2103
"Rose Hill","KS",37.5702,-97.1361
"Langdon","KS",37.8531,-98.3242
"Duluth","KS",39.5247,-96.2231
"Kanopolis","KS",38.7081,-98.1581
"Yale","KS",37.4839,-94.6419
"Claflin","KS",38.5245,-98.5369
"Erie","KS",37.5718,-95.2418
"Sherwin","KS",37.1801,-94.9477
"Grenola","KS",37.3506,-96.4494
"Maize","KS",37.7749,-97.4619
"Sanford","KS",38.1806,-99.3143
"Selma","KS",38.1348,-95.1233
"Wilmot","KS",37.3761,-96.8759
"Cherokee","KS",37.3451,-94.8215
"Homewood","KS",38.5147,-95.3789
"Wagstaff","KS",38.665,-94.7963
"Burdett","KS",38.1935,-99.5264
"Stark","KS",37.6897,-95.144
"Glendale","KS",38.8983,-97.875
"Bavaria","KS",38.7972,-97.7556
"Falun","KS",38.6744,-97.7513
"Winfield","KS",37.274,-96.9499
"Longford","KS",39.1722,-97.3288
"Ogallah","KS",38.9914,-99.7323
"Amy","KS",38.482,-100.6018
"Labette","KS",37.23,-95.1835
"Deerfield","KS",37.9819,-101.1331
"Blakeman","KS",39.8222,-101.1171
"Burlingame","KS",38.7517,-95.8348
"Elkhart","KS",37.0038,-101.8944
"Howard","KS",37.4696,-96.2632
"Galva","KS",38.3836,-97.5381
"Munjor","KS",38.8089,-99.2674
"Portis","KS",39.5639,-98.6915
"Cummings","KS",39.4628,-95.2475
"Emporia","KS",38.4028,-96.1924
"New Cambria","KS",38.879,-97.5066
"Alexander","KS",38.4693,-99.5531
"Lincoln","KS",39.0408,-98.1448
"Beeler","KS",38.4445,-100.1949
"De Soto","KS",38.9687,-94.9548
"Paola","KS",38.5784,-94.8619
"Atwood","KS",39.8101,-101.0418
"La Crosse","KS",38.5319,-99.3095
"Blue Mound","KS",38.089,-95.01
"Xenia","KS",37.9953,-94.9864
"Bennington","KS",39.0332,-97.5933
"Enterprise","KS",38.9029,-97.1163
"Beverly","KS",39.0138,-97.9755
"Lawton","KS",37.222,-94.6361
"Selkirk","KS",38.4733,-101.5435
"Manter","KS",37.5244,-101.8835
"Yocemento","KS",38.9072,-99.424
"Whitewater","KS",37.9636,-97.146
"Lackmans","KS",38.9245,-94.7641
"Huscher","KS",39.5242,-97.5892
"Auburn","KS",38.9077,-95.8158
"Concordia","KS",39.5669,-97.6466
"Kanorado","KS",39.3365,-102.0373
"White Cloud","KS",39.9744,-95.2991
"Olpe","KS",38.2569,-96.1726
"Bonner Springs","KS",39.0817,-94.8776
"Elsmore","KS",37.7943,-95.1497
"Americus","KS",38.5066,-96.2616
"Olivet","KS",38.4813,-95.7519
"Laclede","KS",39.3472,-96.2211
"Abilene","KS",38.923,-97.2251
"Windom","KS",38.3842,-97.9102
"Waterville","KS",39.6919,-96.747
"Sharon Springs","KS",38.8943,-101.7512
"Reager","KS",39.8269,-100.0962
"Farlington","KS",37.6178,-94.8277
"Overbrook","KS",38.7794,-95.557
"Danville","KS",37.286,-97.8921
"Faulkner","KS",37.1015,-95.0116
"Sallyards","KS",37.8214,-96.5072
"Murdock","KS",37.6111,-97.9309
"Linn Valley","KS",38.3758,-94.712
"Parkerfield","KS",37.0679,-96.9958
"Patterson","KS",37.9433,-97.655
"Alton","KS",39.4678,-98.9486
"Mankato","KS",39.7871,-98.2083
"Linwood","KS",39.0019,-95.0363
"Louisville","KS",39.2499,-96.3146
"Albert","KS",38.4539,-99.0111
"White City","KS",38.7938,-96.7349
"Dunlap","KS",38.5763,-96.3676
"Topeka","KS",39.0346,-95.6956
"Morrowville","KS",39.8453,-97.1727
"Galatia","KS",38.6411,-98.9578
"Devon","KS",37.9223,-94.8191
"Hutchinson","KS",38.0671,-97.9081
"Ogden","KS",39.1127,-96.7028
"Dearing","KS",37.0537,-95.6955
"Benton","KS",37.7881,-97.1077
"Rago","KS",37.4528,-98.0817
"Garden Plain","KS",37.6629,-97.6788
"Severy","KS",37.622,-96.2275
"Prescott","KS",38.063,-94.6931
"Melvern","KS",38.5073,-95.6377
"Pleasant Grove","KS",38.8556,-95.2697
"Welda","KS",38.1746,-95.2914
"Hepler","KS",37.6637,-94.9697
"Reserve","KS",39.977,-95.5654
"Conway","KS",38.3695,-97.7864
"Saint George","KS",39.1917,-96.4186
"Sun City","KS",37.3785,-98.9165
"Lewis","KS",37.937,-99.2547
"Garfield","KS",38.0771,-99.2444
"Wellsville","KS",38.7166,-95.0806
"Galena","KS",37.0752,-94.6353
"Westwood Hills","KS",39.0389,-94.6097
"Thayer","KS",37.4851,-95.4845
"Westfall","KS",38.93,-98.0114
"Robinson","KS",39.8154,-95.4115
"Ellsworth","KS",38.7326,-98.2286
"Carlyle","KS",37.9936,-95.3908
"Sherman","KS",37.2573,-95.0572
"Shawnee","KS",39.0158,-94.8076
"Gridley","KS",38.1007,-95.8826
"Formoso","KS",39.7789,-97.993
"Geuda Springs","KS",37.1116,-97.1504
"Paradise","KS",39.1145,-98.9184
"Denison","KS",39.3938,-95.6285
"Independence","KS",37.2122,-95.7324
"Richland","KS",38.8836,-95.5397
"Chautauqua","KS",37.0241,-96.1774
"Gaylord","KS",39.6463,-98.8473
"Hanston","KS",38.123,-99.7126
"Elmont","KS",39.1653,-95.703
"Lyndon","KS",38.6118,-95.6843
"Big Springs","KS",39.0131,-95.485
"Athol","KS",39.7662,-98.9198
"Herkimer","KS",39.8911,-96.7111
"Beulah","KS",37.4403,-94.8283
"Barnes","KS",39.7116,-96.8733
"Traer","KS",39.9283,-100.6663
"Coldwater","KS",37.2583,-99.3378
"Havana","KS",37.092,-95.9424
"Boicourt","KS",38.2709,-94.7202
